# DDS,RB1A,RB2,RB3,RB4,RB1B,,RB1A',RB1B'
0.30150753768844224,0.1782289147688048,0.44768775072782907,0.30150753768844224,0.5128544167687002,0.5457813531972869,0.30150753768844224,0.1782289147688048,0.5457813531972869
0.3065326633165829,0.18369866861832018,0.45778937730188163,0.3065326633165829,0.5246154934742263,0.558192719909002,0.3065326633165829,0.18369866861832018,0.558192719909002
0.31155778894472363,0.18899930932171766,0.4672665405009326,0.31155778894472363,0.5367371398126087,0.57161003696145,0.31155778894472363,0.18899930932171766,0.57161003696145
0.3165829145728643,0.19429995002511505,0.47674370369998353,0.3165829145728643,0.5488587861509912,0.5850273540138979,0.3165829145728643,0.19429995002511505,0.5850273540138979
0.32160804020100503,0.19960059072851252,0.4862208668990345,0.32160804020100503,0.5609804324893736,0.598444671066346,0.32160804020100503,0.19960059072851252,0.598444671066346
0.32663316582914576,0.20492153206257366,0.49570685167120726,0.32663316582914576,0.5731151068312228,0.6118260795906842,0.32663316582914576,0.20492153206257366,0.6118260795906842
0.3316582914572864,0.2112169036684904,0.5056162719532246,0.3316582914572864,0.5858751253394665,0.6234838787657508,0.3316582914572864,0.2112169036684904,0.6234838787657508
0.33668341708542715,0.2175122752744072,0.5155256922352419,0.33668341708542715,0.5986351438477105,0.6351416779408174,0.33668341708542715,0.2175122752744072,0.6351416779408174
0.3417085427135678,0.22380764688032395,0.525435112517259,0.3417085427135678,0.6113951623559544,0.646799477115884,0.3417085427135678,0.22380764688032395,0.646799477115884
0.34673366834170855,0.23010301848624076,0.5353445327992764,0.34673366834170855,0.6241551808641984,0.6584572762909507,0.34673366834170855,0.23010301848624076,0.6584572762909507
0.35175879396984927,0.23602202098291472,0.5435054318756781,0.35175879396984927,0.6347877309049749,0.6705591542511643,0.35175879396984927,0.23602202098291472,0.6705591542511643
0.35678391959798994,0.24192500777281234,0.551591925794394,0.35678391959798994,0.6453297503726675,0.6826799291809585,0.35678391959798994,0.24192500777281234,0.6826799291809585
0.36180904522613067,0.24782799456271,0.55967841971311,0.36180904522613067,0.6558717698403602,0.6948007041107528,0.36180904522613067,0.24782799456271,0.6948007041107528
0.36683417085427134,0.25373098135260763,0.5677649136318259,0.36683417085427134,0.666413789308053,0.7069214790405469,0.36683417085427134,0.25373098135260763,0.7069214790405469
0.37185929648241206,0.2602389833397934,0.5760629839003653,0.37185929648241206,0.6774246865661472,0.7171484992243768,0.37185929648241206,0.2602389833397934,0.7171484992243768
0.3768844221105528,0.26681573705394374,0.5843850969359301,0.3768844221105528,0.6884888653913325,0.7271603200052564,0.3768844221105528,0.26681573705394374,0.7271603200052564
0.38190954773869346,0.273392490768094,0.5927072099714948,0.38190954773869346,0.6995530442165176,0.7371721407861359,0.38190954773869346,0.273392490768094,0.7371721407861359
0.3869346733668342,0.27996924448224436,0.6010293230070597,0.3869346733668342,0.7106172230417029,0.7471839615670154,0.3869346733668342,0.27996924448224436,0.7471839615670154
0.3919597989949749,0.2864941581690513,0.6092540491691025,0.3919597989949749,0.7198899696750929,0.7576870301212341,0.3919597989949749,0.2864941581690513,0.7576870301212341
0.3969849246231156,0.2930089567285717,0.6174597730143605,0.3969849246231156,0.7288131685637421,0.7682859518995188,0.3969849246231156,0.2930089567285717,0.7682859518995188
0.4020100502512563,0.29952375528809216,0.6256654968596185,0.4020100502512563,0.7377363674523915,0.7788848736778037,0.4020100502512563,0.29952375528809216,0.7788848736778037
0.40703517587939697,0.3060385538476126,0.6338712207048764,0.40703517587939697,0.7466595663410408,0.7894837954560884,0.40703517587939697,0.3060385538476126,0.7894837954560884
0.4120603015075377,0.31293572811604503,0.6412111420677602,0.4120603015075377,0.7560691646943211,0.7990603491092458,0.4120603015075377,0.31293572811604503,0.7990603491092458
0.4170854271356784,0.3199435900896888,0.6483004363962723,0.4170854271356784,0.765619562892626,0.8083409540946033,0.4170854271356784,0.3199435900896888,0.8083409540946033
0.4221105527638191,0.32695145206333254,0.6553897307247845,0.4221105527638191,0.775169961090931,0.8176215590799607,0.4221105527638191,0.32695145206333254,0.8176215590799607
0.4271356783919598,0.3339593140369763,0.6624790250532966,0.4271356783919598,0.7847203592892359,0.8269021640653181,0.4271356783919598,0.3339593140369763,0.8269021640653181
0.4321608040201005,0.340527709825913,0.6683793993101559,0.4321608040201005,0.7932842755935263,0.8350637906082715,0.4321608040201005,0.340527709825913,0.8350637906082715
0.4371859296482412,0.34692031914096705,0.6738042055383542,0.4371859296482412,0.8014535991402111,0.8427778257742634,0.4371859296482412,0.34692031914096705,0.8427778257742634
0.44221105527638194,0.3533129284560211,0.6792290117665524,0.44221105527638194,0.8096229226868958,0.8504918609402554,0.44221105527638194,0.3533129284560211,0.8504918609402554
0.4472361809045226,0.359705537771075,0.6846538179947506,0.4472361809045226,0.8177922462335805,0.8582058961062473,0.4472361809045226,0.359705537771075,0.8582058961062473
0.45226130653266333,0.36628640239709953,0.691246140966176,0.45226130653266333,0.8260513951227496,0.8648254069569354,0.45226130653266333,0.36628640239709953,0.8648254069569354
0.457286432160804,0.3729672776570771,0.6984587072074407,0.457286432160804,0.8343582637251135,0.8708634517651185,0.457286432160804,0.3729672776570771,0.8708634517651185
0.4623115577889447,0.3796481529170548,0.7056712734487056,0.4623115577889447,0.8426651323274773,0.8769014965733015,0.4623115577889447,0.3796481529170548,0.8769014965733015
0.46733668341708545,0.3863290281770324,0.7128838396899705,0.46733668341708545,0.8509720009298413,0.8829395413814847,0.46733668341708545,0.3863290281770324,0.8829395413814847
0.4723618090452261,0.3933495881761266,0.718135576269688,0.4723618090452261,0.8584778725948464,0.8886652855749764,0.4723618090452261,0.3933495881761266,0.8886652855749764
0.47738693467336685,0.4006044135125426,0.7220350165310971,0.47738693467336685,0.8654313325789147,0.8941756500341984,0.47738693467336685,0.4006044135125426,0.8941756500341984
0.4824120603015075,0.4078592388489586,0.7259344567925062,0.4824120603015075,0.872384792562983,0.8996860144934203,0.4824120603015075,0.4078592388489586,0.8996860144934203
0.48743718592964824,0.41511406418537466,0.7298338970539154,0.48743718592964824,0.8793382525470512,0.9051963789526424,0.48743718592964824,0.41511406418537466,0.9051963789526424
0.49246231155778897,0.4225939881164315,0.7351527662697658,0.49246231155778897,0.886013505757943,0.9109246218313833,0.49246231155778897,0.4225939881164315,0.9109246218313833
0.49748743718592964,0.4302730377273628,0.7417272841760835,0.49748743718592964,0.8924426529771784,0.9168456033120062,0.49748743718592964,0.4302730377273628,0.9168456033120062
0.5025125628140703,0.4379520873382941,0.7483018020824012,0.5025125628140703,0.8988718001964139,0.9227665847926291,0.5025125628140703,0.4379520873382941,0.9227665847926291
0.507537688442211,0.44563113694922546,0.754876319988719,0.507537688442211,0.9053009474156494,0.9286875662732519,0.507537688442211,0.44563113694922546,0.9286875662732519
0.5125628140703518,0.45269665451881674,0.7601911031291804,0.5125628140703518,0.9113462548659147,0.9337290780515497,0.5125628140703518,0.45269665451881674,0.9337290780515497
0.5175879396984925,0.4590686141286322,0.7640818382734568,0.5175879396984925,0.9169576564903874,0.9377764066880885,0.5175879396984925,0.4590686141286322,0.9377764066880885
0.5226130653266332,0.4654405737384477,0.7679725734177332,0.5226130653266332,0.9225690581148602,0.9418237353246275,0.5226130653266332,0.4654405737384477,0.9418237353246275
0.5276381909547738,0.471812533348263,0.7718633085620094,0.5276381909547738,0.9281804597393329,0.9458710639611663,0.5276381909547738,0.471812533348263,0.9458710639611663
0.5326633165829145,0.4784595001452619,0.7758744778817579,0.5326633165829145,0.9334412112746794,0.9495714309101296,0.5326633165829145,0.4784595001452619,0.9495714309101296
0.5376884422110553,0.48550522736367663,0.7800602767559414,0.5376884422110553,0.9381935201807927,0.9527687034121085,0.5376884422110553,0.48550522736367663,0.9527687034121085
0.542713567839196,0.49255095458209136,0.7842460756301248,0.542713567839196,0.942945829086906,0.9559659759140876,0.542713567839196,0.49255095458209136,0.9559659759140876
0.5477386934673367,0.49959668180050615,0.7884318745043084,0.5477386934673367,0.9476981379930194,0.9591632484160666,0.5477386934673367,0.49959668180050615,0.9591632484160666
0.5527638190954774,0.5068075012654002,0.7930021163653032,0.5527638190954774,0.9521959476689212,0.9620894825210773,0.5527638190954774,0.5068075012654002,0.9620894825210773
0.5577889447236181,0.5143290826060196,0.7982960156132369,0.5577889447236181,0.9562146999703072,0.9645055267023827,0.5577889447236181,0.5143290826060196,0.9645055267023827
0.5628140703517588,0.5218506639466394,0.8035899148611708,0.5628140703517588,0.9602334522716932,0.9669215708836882,0.5628140703517588,0.5218506639466394,0.9669215708836882
0.5678391959798995,0.529372245287259,0.8088838141091047,0.5678391959798995,0.9642522045730793,0.9693376150649937,0.5678391959798995,0.529372245287259,0.9693376150649937
0.5728643216080402,0.5367008302416656,0.8133504292490439,0.5728643216080402,0.9680496064955,0.9717289517880824,0.5728643216080402,0.5367008302416656,0.9717289517880824
0.577889447236181,0.5435469242305395,0.8157488341189965,0.577889447236181,0.9712936324705076,0.9740585198656291,0.577889447236181,0.5435469242305395,0.9740585198656291
0.5829145728643216,0.5503930182194132,0.8181472389889489,0.5829145728643216,0.9745376584455151,0.9763880879431758,0.5829145728643216,0.5503930182194132,0.9763880879431758
0.5879396984924623,0.5572391122082871,0.8205456438589015,0.5879396984924623,0.9777816844205228,0.9787176560207225,0.5879396984924623,0.5572391122082871,0.9787176560207225
0.592964824120603,0.5642766400701775,0.8229593736576628,0.592964824120603,0.980875105298598,0.9809389335633936,0.592964824120603,0.5642766400701775,0.9809389335633936
0.5979899497487438,0.5719754849479434,0.8254260441195814,0.5979899497487438,0.9834482540236335,0.9827861165310401,0.5979899497487438,0.5719754849479434,0.9827861165310401
0.6030150753768845,0.5796743298257091,0.8278927145815,0.6030150753768845,0.9860214027486689,0.9846332994986866,0.6030150753768845,0.5796743298257091,0.9846332994986866
0.6080402010050251,0.5873731747034747,0.8303593850434186,0.6080402010050251,0.9885945514737043,0.986480482466333,0.6080402010050251,0.5873731747034747,0.986480482466333
0.6130653266331658,0.5948041073428239,0.8330551788137043,0.6130653266331658,0.9912251378052511,0.9881999257703005,0.6130653266331658,0.5948041073428239,0.9881999257703005
0.6180904522613065,0.6008619897602882,0.8369252295393719,0.6180904522613065,0.9941500918701673,0.9892647032979129,0.6180904522613065,0.6008619897602882,0.9892647032979129
0.6231155778894473,0.6069198721777525,0.8407952802650392,0.6231155778894473,0.9970750459350838,0.9903294808255255,0.6231155778894473,0.6069198721777525,0.9903294808255255
0.628140703517588,0.6129777545952169,0.8446653309907068,0.628140703517588,1.0,0.991394258353138,0.628140703517588,0.6129777545952169,0.991394258353138
0.6331658291457286,0.6191554039033338,0.848593799699303,0.6331658291457286,1.05,0.9924667194767344,0.6331658291457286,0.6191554039033338,0.9924667194767344
0.6381909547738693,0.626387001849196,0.8530363466576729,0.6381909547738693,1.05,0.9936067962449896,0.6381909547738693,0.626387001849196,0.9936067962449896
0.6432160804020101,0.6336185997950583,0.8574788936160428,0.6432160804020101,1.05,0.9947468730132448,0.6432160804020101,0.6336185997950583,0.9947468730132448
0.6482412060301508,0.6408501977409206,0.8619214405744124,0.6482412060301508,1.05,0.9958869497815,0.6482412060301508,0.6408501977409206,0.9958869497815
0.6532663316582915,0.6480640589919863,0.8662603150133236,0.6532663316582915,1.05,0.9969985732540163,0.6532663316582915,0.6480640589919863,0.9969985732540163
0.6582914572864321,0.6548611079153337,0.8681628852449536,0.6582914572864321,1.05,0.9974415442766679,0.6582914572864321,0.6548611079153337,0.9974415442766679
0.6633165829145728,0.6616581568386812,0.8700654554765836,0.6633165829145728,1.05,0.9978845152993193,0.6633165829145728,0.6616581568386812,0.9978845152993193
0.6683417085427136,0.6684552057620288,0.8719680257082137,0.6683417085427136,1.05,0.9983274863219707,0.6683417085427136,0.6684552057620288,0.9983274863219707
0.6733668341708543,0.6752522546853763,0.8738705959398437,0.6733668341708543,1.05,0.9987704573446221,0.6733668341708543,0.6752522546853763,0.9987704573446221
0.678391959798995,0.6814398632175213,0.8762280113806546,0.678391959798995,1.05,0.9988503786971026,0.678391959798995,0.6814398632175213,0.9988503786971026
0.6834170854271356,0.6876147750748494,0.8785949027633234,0.6834170854271356,1.05,0.9989227365147878,0.6834170854271356,0.6876147750748494,0.9989227365147878
0.6884422110552764,0.6937896869321776,0.8809617941459922,0.6884422110552764,1.05,0.998995094332473,0.6884422110552764,0.6937896869321776,0.998995094332473
0.6934673366834171,0.6999645987895058,0.8833286855286611,0.6934673366834171,1.05,0.9990674521501582,0.6934673366834171,0.6999645987895058,0.9990674521501582
0.6984924623115578,0.7062169558622345,0.8866024056310978,0.6984924623115578,1.05,0.9992905404160702,0.6984924623115578,0.7062169558622345,0.9992905404160702
0.7035175879396985,0.71247619695411,0.8899567327308474,0.7035175879396985,1.05,0.9995270269440468,0.7035175879396985,0.71247619695411,0.9995270269440468
0.7085427135678392,0.7187354380459854,0.8933110598305968,0.7085427135678392,1.05,0.9997635134720234,0.7085427135678392,0.7187354380459854,0.9997635134720234
0.7135678391959799,0.7249946791378609,0.8966653869303463,0.7135678391959799,1.05,1.0,0.7135678391959799,0.7249946791378609,1.0
0.7185929648241206,0.7323204432479032,0.8989328443449575,0.7185929648241206,1.05,1.05,0.7185929648241206,0.7323204432479032,1.05
0.7236180904522613,0.7398239611943068,0.9010191568120457,0.7236180904522613,1.05,1.05,0.7236180904522613,0.7398239611943068,1.05
0.7286432160804021,0.7473274791407105,0.9031054692791338,0.7286432160804021,1.05,1.05,0.7286432160804021,0.7473274791407105,1.05
0.7336683417085427,0.7548309970871139,0.905191781746222,0.7336683417085427,1.05,1.05,0.7336683417085427,0.7548309970871139,1.05
0.7386934673366834,0.7610784385606448,0.9085495517831005,0.7386934673366834,1.05,1.05,0.7386934673366834,0.7610784385606448,1.05
0.7437185929648241,0.7670038091436955,0.912233336581464,0.7437185929648241,1.05,1.05,0.7437185929648241,0.7670038091436955,1.05
0.7487437185929648,0.7729291797267462,0.9159171213798274,0.7487437185929648,1.05,1.05,0.7487437185929648,0.7729291797267462,1.05
0.7537688442211056,0.778854550309797,0.9196009061781907,0.7537688442211056,1.05,1.05,0.7537688442211056,0.778854550309797,1.05
0.7587939698492463,0.7847261843554092,0.9217105018076664,0.7587939698492463,1.05,1.05,0.7587939698492463,0.7847261843554092,1.05
0.7638190954773869,0.7905784135402796,0.9232516402372661,0.7638190954773869,1.05,1.05,0.7638190954773869,0.7905784135402796,1.05
0.7688442211055276,0.7964306427251501,0.9247927786668657,0.7688442211055276,1.05,1.05,0.7688442211055276,0.7964306427251501,1.05
0.7738693467336684,0.8022828719100206,0.9263339170964654,0.7738693467336684,1.05,1.05,0.7738693467336684,0.8022828719100206,1.05
0.7788944723618091,0.8081159775020014,0.9290843104685547,0.7788944723618091,1.05,1.05,0.7788944723618091,0.8081159775020014,1.05
0.7839195979899498,0.8139398110489448,0.9324210092673054,0.7839195979899498,1.05,1.05,0.7839195979899498,0.8139398110489448,1.05
0.7889447236180904,0.8197636445958879,0.9357577080660561,0.7889447236180904,1.05,1.05,0.7889447236180904,0.8197636445958879,1.05
0.7939698492462312,0.8255874781428313,0.9390944068648068,0.7939698492462312,1.05,1.05,0.7939698492462312,0.8255874781428313,1.05
0.7989949748743719,0.8307569842183224,0.9415608595768761,0.7989949748743719,1.05,1.05,0.7989949748743719,0.8307569842183224,1.05
0.8040201005025126,0.8355120828952274,0.9434761564340471,0.8040201005025126,1.05,1.05,0.8040201005025126,0.8355120828952274,1.05
0.8090452261306533,0.8402671815721322,0.9453914532912182,0.8090452261306533,1.05,1.05,0.8090452261306533,0.8402671815721322,1.05
0.8140703517587939,0.845022280249037,0.947306750148389,0.8140703517587939,1.05,1.05,0.8140703517587939,0.845022280249037,1.05
0.8190954773869347,0.8505502448664871,0.9491789585646353,0.8190954773869347,1.05,1.05,0.8190954773869347,0.8505502448664871,1.05
0.8241206030150754,0.8567079521021591,0.9510160578808687,0.8241206030150754,1.05,1.05,0.8241206030150754,0.8567079521021591,1.05
0.8291457286432161,0.8628656593378311,0.952853157197102,0.8291457286432161,1.05,1.05,0.8291457286432161,0.8628656593378311,1.05
0.8341708542713568,0.8690233665735031,0.9546902565133354,0.8341708542713568,1.05,1.05,0.8341708542713568,0.8690233665735031,1.05
0.8391959798994975,0.8741050680594957,0.9566848351338478,0.8391959798994975,1.05,1.05,0.8391959798994975,0.8741050680594957,1.05
0.8442211055276382,0.878065930222906,0.9588434546963177,0.8442211055276382,1.05,1.05,0.8442211055276382,0.878065930222906,1.05
0.8492462311557789,0.8820267923863163,0.9610020742587876,0.8492462311557789,1.05,1.05,0.8492462311557789,0.8820267923863163,1.05
0.8542713567839196,0.8859876545497265,0.9631606938212575,0.8542713567839196,1.05,1.05,0.8542713567839196,0.8859876545497265,1.05
0.8592964824120604,0.8903198823218643,0.9651591248438769,0.8592964824120604,1.05,1.05,0.8592964824120604,0.8903198823218643,1.05
0.864321608040201,0.895147264238972,0.9669439711466955,0.864321608040201,1.05,1.05,0.864321608040201,0.895147264238972,1.05
0.8693467336683417,0.8999746461560798,0.9687288174495142,0.8693467336683417,1.05,1.05,0.8693467336683417,0.8999746461560798,1.05
0.8743718592964824,0.9048020280731875,0.970513663752333,0.8743718592964824,1.05,1.05,0.8743718592964824,0.9048020280731875,1.05
0.8793969849246231,0.9094467040530118,0.9718437214049043,0.8793969849246231,1.05,1.05,0.8793969849246231,0.9094467040530118,1.05
0.8844221105527639,0.913776719807514,0.972390531937605,0.8844221105527639,1.05,1.05,0.8844221105527639,0.913776719807514,1.05
0.8894472361809045,0.9181067355620162,0.9729373424703059,0.8894472361809045,1.05,1.05,0.8894472361809045,0.9181067355620162,1.05
0.8944723618090452,0.9224367513165185,0.9734841530030068,0.8944723618090452,1.05,1.05,0.8944723618090452,0.9224367513165185,1.05
0.8994974874371859,0.9268552753788784,0.9742144058900295,0.8994974874371859,1.05,1.05,0.8994974874371859,0.9268552753788784,1.05
0.9045226130653267,0.931474418272382,0.9753604614468483,0.9045226130653267,1.05,1.05,0.9045226130653267,0.931474418272382,1.05
