# DDS,RB1A,RB2,RB3,RB4,RB1B,,RB1A',RB1B'
0.020100502512562814,0.0006988870295518844,0.0042633034985932235,0.020100502512562814,-0.0036771887769862796,0.003186512848057994,0.020100502512562814,0.0006988870295518844,0.003186512848057994
0.02512562814070352,0.0013009514392278237,0.006403139892276751,0.02512562814070352,-0.0014035908105214732,0.005552250113598645,0.02512562814070352,0.0013009514392278237,0.005552250113598645
0.03015075376884422,0.0019282511352560214,0.008625970217950495,0.03015075376884422,0.0009566149027246075,0.008018869829231935,0.03015075376884422,0.0019282511352560214,0.008018869829231935
0.035175879396984924,0.0025555508312842196,0.010848800543624238,0.035175879396984924,0.0033168206159706892,0.010485489544865228,0.035175879396984924,0.0025555508312842196,0.010485489544865228
0.04020100502512563,0.0031828505273124178,0.013071630869297985,0.04020100502512563,0.005677026329216771,0.012952109260498522,0.04020100502512563,0.0031828505273124178,0.012952109260498522
0.04522613065326633,0.004205836705782312,0.016756543003897045,0.04522613065326633,0.009483575447304186,0.016789856348308367,0.04522613065326633,0.004205836705782312,0.016789856348308367
0.05025125628140704,0.005284034951569651,0.020645466553694983,0.05025125628140704,0.01349193992420667,0.020818923534561454,0.05025125628140704,0.005284034951569651,0.020818923534561454
0.05527638190954774,0.00636223319735699,0.024534390103492922,0.05527638190954774,0.01750030440110915,0.024847990720814537,0.05527638190954774,0.00636223319735699,0.024847990720814537
0.06030150753768844,0.0074404314431443285,0.028423313653290854,0.06030150753768844,0.02150866887801163,0.028877057907067617,0.06030150753768844,0.0074404314431443285,0.028877057907067617
0.06532663316582915,0.008838241532672677,0.033335276064901616,0.06532663316582915,0.026999920496885186,0.03415758145500079,0.06532663316582915,0.008838241532672677,0.03415758145500079
0.07035175879396985,0.010307964287042748,0.03847742222042023,0.07035175879396985,0.03282482172270221,0.03971968268431198,0.07035175879396985,0.010307964287042748,0.03971968268431198
0.07537688442211056,0.011777687041412823,0.04361956837593887,0.07537688442211056,0.038649722948519254,0.04528178391362318,0.07537688442211056,0.011777687041412823,0.04528178391362318
0.08040201005025126,0.013247409795782894,0.04876171453145749,0.08040201005025126,0.04447462417433627,0.050843885142934364,0.08040201005025126,0.013247409795782894,0.050843885142934364
0.08542713567839195,0.015097242354278855,0.05487221265961949,0.08542713567839195,0.050743663579893614,0.05743565273835406,0.08542713567839195,0.015097242354278855,0.05743565273835406
0.09045226130653267,0.017070353768167,0.06129677088701718,0.09045226130653267,0.05715674780050188,0.06436136618224139,0.09045226130653267,0.017070353768167,0.06436136618224139
0.09547738693467336,0.01904346518205514,0.06772132911441486,0.09547738693467336,0.06356983202111012,0.0712870796261287,0.09547738693467336,0.01904346518205514,0.0712870796261287
0.10050251256281408,0.021016576595943286,0.07414588734181257,0.10050251256281408,0.06998291624171839,0.07821279307001602,0.10050251256281408,0.021016576595943286,0.07821279307001602
0.10552763819095477,0.023228518848813495,0.08131104206320645,0.10552763819095477,0.07777005362386907,0.08607244097265221,0.10552763819095477,0.023228518848813495,0.08607244097265221
0.11055276381909548,0.025545827648293443,0.08880293053195164,0.11055276381909548,0.08616339093022966,0.09434411878355999,0.11055276381909548,0.025545827648293443,0.09434411878355999
0.11557788944723618,0.027863136447773384,0.0962948190006968,0.11557788944723618,0.09455672823659024,0.10261579659446772,0.11557788944723618,0.027863136447773384,0.10261579659446772
0.12060301507537688,0.03018044524725333,0.10378670746944196,0.12060301507537688,0.10295006554295082,0.11088747440537547,0.12060301507537688,0.03018044524725333,0.11088747440537547
0.12562814070351758,0.032736742941077084,0.11186092600871654,0.12562814070351758,0.11167881354690942,0.11991987111748632,0.12562814070351758,0.032736742941077084,0.11991987111748632
0.1306532663316583,0.03543180838000372,0.12027327168571793,0.1306532663316583,0.12060231614947338,0.1293939755786829,0.1306532663316583,0.03543180838000372,0.1293939755786829
0.135678391959799,0.03812687381893033,0.12868561736271927,0.135678391959799,0.1295258187520373,0.13886808003987944,0.135678391959799,0.03812687381893033,0.13886808003987944
0.1407035175879397,0.04082193925785695,0.1370979630397206,0.1407035175879397,0.1384493213546012,0.14834218450107597,0.1407035175879397,0.04082193925785695,0.14834218450107597
0.1457286432160804,0.04372008116715592,0.14591957801824998,0.1457286432160804,0.14816753981498682,0.1585891097162553,0.1457286432160804,0.04372008116715592,0.1585891097162553
